date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_12_normalized,smart_12_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_190_normalized,smart_190_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw
2015-10-30,W1F05X69,ST3000DM001,3000592982016,0,114.0,79238024.0,92.0,0.0,100.0,37.0,100.0,0.0,84.0,312494531.0,68.0,28123.0,100.0,0.0,100.0,36.0,98.0,2.0,100.0,16.0,78.0,22.0,100.0,5.0,1.0,348823.0,22.0,22.0,100.0,0.0,100.0,0.0,200.0,4.0,100.0,26446.0,100.0,11591693448861.0,100.0,101744651944972.0
2015-10-30,W1F0JXDL,ST3000DM001,3000592982016,0,108.0,15667280.0,92.0,0.0,100.0,49.0,100.0,160.0,84.0,291466307.0,68.0,28686.0,100.0,0.0,100.0,49.0,100.0,0.0,100.0,12.0,73.0,27.0,100.0,10.0,1.0,354944.0,27.0,27.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,26914.0,100.0,1265184259654.0,100.0,265420318852330.0
2015-10-30,W1F0FZPA,ST3000DM001,3000592982016,0,120.0,239662968.0,92.0,0.0,100.0,50.0,100.0,0.0,84.0,4573486959.0,68.0,28686.0,100.0,0.0,100.0,50.0,100.0,0.0,100.0,10.0,77.0,23.0,100.0,15.0,1.0,353316.0,23.0,23.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,26988.0,100.0,935740391251.0,100.0,156018688296789.0
2015-10-30,S1F0E9EP,ST3000DM001,3000592982016,0,116.0,114624520.0,92.0,0.0,100.0,50.0,100.0,0.0,84.0,290588773.0,68.0,28686.0,100.0,0.0,100.0,49.0,88.0,12.0,100.0,23.0,76.0,24.0,100.0,11.0,1.0,352053.0,24.0,24.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,26968.0,100.0,949719174501.0,100.0,129968835625961.0
2015-10-30,S1F0GGPP,ST3000DM001,3000592982016,0,114.0,74116616.0,92.0,0.0,100.0,50.0,100.0,0.0,84.0,292078996.0,68.0,28682.0,100.0,0.0,100.0,49.0,100.0,0.0,100.0,19.0,77.0,23.0,100.0,12.0,1.0,359567.0,23.0,23.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,26882.0,100.0,928716179928.0,100.0,203581127983638.0
2015-10-30,S1F0H6JG,ST3000DM001,3000592982016,0,117.0,145010720.0,92.0,0.0,100.0,49.0,100.0,0.0,84.0,285985166.0,68.0,28686.0,100.0,0.0,100.0,48.0,100.0,0.0,100.0,8.0,79.0,21.0,100.0,10.0,1.0,343854.0,21.0,21.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,27218.0,100.0,763125011435.0,100.0,196120641342524.0
2015-10-30,W1F0JY02,ST3000DM001,3000592982016,0,117.0,140311808.0,92.0,0.0,100.0,47.0,100.0,0.0,84.0,277785021.0,68.0,28686.0,100.0,0.0,100.0,46.0,100.0,0.0,100.0,16.0,75.0,25.0,100.0,8.0,1.0,350754.0,25.0,25.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,27047.0,100.0,1257578858705.0,100.0,71729899661751.0
2015-10-30,S1F0FP0C,ST3000DM001,3000592982016,0,114.0,76424360.0,92.0,0.0,100.0,50.0,100.0,0.0,84.0,298519266.0,68.0,28680.0,100.0,0.0,100.0,48.0,100.0,0.0,100.0,15.0,77.0,23.0,100.0,12.0,1.0,354179.0,23.0,23.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,26974.0,100.0,1210891599537.0,100.0,245394428974200.0
2015-10-30,S1F0S561,ST3000DM001,3000592982016,0,108.0,15420528.0,92.0,0.0,100.0,57.0,100.0,0.0,78.0,75978024.0,71.0,25579.0,100.0,0.0,100.0,56.0,100.0,0.0,100.0,11.0,77.0,23.0,100.0,16.0,1.0,349604.0,23.0,23.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,23734.0,100.0,1034758798262.0,100.0,111474623100135.0
2015-10-30,Z1F0QLC1,ST3000DM001,3000592982016,0,117.0,165709480.0,92.0,0.0,100.0,49.0,100.0,0.0,84.0,284765227.0,68.0,28680.0,100.0,0.0,100.0,49.0,100.0,0.0,100.0,16.0,74.0,26.0,100.0,10.0,1.0,350835.0,26.0,26.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,27057.0,100.0,1016244443700.0,100.0,148098168898859.0
2015-10-30,Z1F0KJDS,ST3000DM001,3000592982016,0,114.0,63995704.0,92.0,0.0,100.0,49.0,100.0,0.0,84.0,285803415.0,68.0,28687.0,100.0,0.0,100.0,49.0,100.0,0.0,100.0,13.0,76.0,24.0,100.0,11.0,1.0,355984.0,24.0,24.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,27010.0,100.0,891281434180.0,100.0,235022281610001.0
2015-10-30,W1F0FEH7,ST3000DM001,3000592982016,0,111.0,32753392.0,92.0,0.0,100.0,50.0,100.0,0.0,84.0,278613859.0,68.0,28680.0,100.0,0.0,100.0,50.0,100.0,0.0,100.0,23.0,75.0,25.0,100.0,12.0,1.0,357925.0,25.0,25.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,26990.0,100.0,989214919168.0,100.0,11285569917646.0
2015-10-30,W1F0G9T7,ST3000DM001,3000592982016,0,117.0,118823400.0,92.0,0.0,100.0,50.0,100.0,0.0,84.0,283194778.0,68.0,28686.0,100.0,0.0,100.0,49.0,100.0,0.0,100.0,26.0,76.0,24.0,100.0,13.0,1.0,352805.0,24.0,24.0,100.0,104.0,100.0,104.0,200.0,2.0,100.0,27038.0,100.0,887990685557.0,100.0,228402834845151.0
2015-10-30,W1F0JH87,ST3000DM001,3000592982016,0,116.0,103626592.0,92.0,0.0,100.0,50.0,100.0,0.0,84.0,278769831.0,68.0,28687.0,100.0,0.0,100.0,50.0,100.0,0.0,100.0,25.0,74.0,26.0,100.0,11.0,1.0,352551.0,26.0,26.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,27087.0,100.0,1056691235902.0,100.0,278105552205757.0
2015-10-30,S1F0GCED,ST3000DM001,3000592982016,0,107.0,136903912.0,92.0,0.0,100.0,49.0,51.0,64792.0,84.0,281206742.0,68.0,28680.0,100.0,0.0,100.0,49.0,93.0,7.0,100.0,23.0,75.0,25.0,100.0,11.0,1.0,339471.0,25.0,25.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,27093.0,100.0,1294643769081.0,100.0,242042000870808.0
2015-10-30,S1F10HH5,ST3000DM001,3000592982016,0,118.0,174730296.0,92.0,0.0,100.0,40.0,100.0,0.0,83.0,13664800278.0,76.0,21709.0,100.0,0.0,100.0,39.0,100.0,0.0,100.0,14.0,80.0,20.0,100.0,12.0,1.0,481376.0,20.0,20.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,19461.0,100.0,548218333449.0,100.0,169432810728060.0
2015-10-30,Z1F0QL3N,ST3000DM001,3000592982016,0,118.0,193618936.0,92.0,0.0,100.0,49.0,100.0,0.0,84.0,283314678.0,68.0,28680.0,100.0,0.0,100.0,49.0,100.0,0.0,100.0,19.0,76.0,24.0,100.0,12.0,1.0,356937.0,24.0,24.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,26999.0,100.0,987120602598.0,100.0,11384405985715.0
