date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_12_normalized,smart_12_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_190_normalized,smart_190_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw
2023-12-10,ZA1240T7,ST8000DM002,8001563222016.0,1,81.0,127983680.0,84.0,0.0,100.0,8.0,100.0,0.0,86.0,418586118.0,26.0,65463.0,100.0,0.0,100.0,8.0,100.0,0.0,100.0,0.0,68.0,32.0,100.0,2.0,67.0,67605.0,32.0,32.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,65432.0,100.0,118540157568.0,100.0,498435932540.0
2023-12-10,ZA157NAH,ST8000NM0055,8001563222016.0,1,81.0,123587304.0,84.0,0.0,100.0,17.0,100.0,24.0,94.0,2330369007.0,36.0,56831.0,100.0,0.0,100.0,17.0,100.0,0.0,100.0,0.0,60.0,40.0,100.0,1.0,65.0,71103.0,40.0,40.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,56778.0,100.0,100320303600.0,100.0,532334239813.0
2023-12-10,ZHZ50GBW,ST12000NM0008,12000138625024.0,1,81.0,235631936.0,90.0,0.0,100.0,21.0,100.0,40.0,87.0,514183405.0,61.0,34840.0,100.0,0.0,100.0,21.0,62.0,38.0,100.0,4295229444.0,65.0,35.0,100.0,5.0,99.0,2014.0,35.0,35.0,100.0,24.0,100.0,24.0,200.0,0.0,100.0,34593.0,100.0,109673340256.0,100.0,586120161538.0
2023-12-10,ZLW18RZF,ST14000NM001G,14000519643136.0,1,82.0,166237856.0,90.0,0.0,100.0,13.0,100.0,7624.0,88.0,614963107.0,68.0,28675.0,100.0,0.0,100.0,10.0,81.0,19.0,100.0,0.0,64.0,36.0,100.0,3.0,99.0,2479.0,36.0,36.0,97.0,1880.0,97.0,1880.0,200.0,0.0,100.0,28085.0,100.0,133169727184.0,100.0,496147739512.0
2023-12-10,ZJV3C85P,ST12000NM0007,12000138625024.0,1,84.0,235217512.0,90.0,0.0,100.0,21.0,96.0,18928.0,88.0,693947225.0,58.0,37011.0,100.0,0.0,100.0,21.0,57.0,43.0,100.0,0.0,66.0,34.0,100.0,454.0,100.0,1953.0,34.0,34.0,100.0,8.0,100.0,8.0,200.0,0.0,100.0,36741.0,100.0,109547684536.0,100.0,533266345191.0
2023-12-10,ZJV4WMKX,ST12000NM0007,12000138625024.0,1,78.0,67830264.0,89.0,0.0,100.0,47.0,100.0,1648.0,87.0,559524578.0,58.0,37017.0,100.0,0.0,100.0,47.0,95.0,5.0,100.0,0.0,60.0,40.0,100.0,453.0,99.0,2233.0,40.0,40.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,36727.0,100.0,109378665504.0,100.0,474185798534.0
2023-12-10,ZHZ3R4ZN,ST12000NM0008,12000138625024.0,1,74.0,140525768.0,93.0,0.0,100.0,6.0,99.0,4176.0,84.0,250726580.0,59.0,36165.0,100.0,0.0,100.0,6.0,34.0,66.0,100.0,0.0,72.0,28.0,100.0,284.0,99.0,2403.0,28.0,28.0,98.0,1248.0,98.0,1248.0,200.0,0.0,100.0,35801.0,100.0,117407557384.0,100.0,503095576218.0
2023-12-10,ZHZ4X9C9,ST12000NM0008,12000138625024.0,1,70.0,10328008.0,90.0,0.0,100.0,11.0,100.0,0.0,71.0,12252271.0,61.0,34818.0,100.0,0.0,100.0,11.0,100.0,0.0,100.0,0.0,66.0,34.0,100.0,2.0,95.0,10463.0,34.0,34.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,32784.0,100.0,115066979016.0,100.0,436946604874.0
2023-12-10,ZHZ50LQ4,ST12000NM0008,12000138625024.0,1,72.0,45259520.0,91.0,0.0,100.0,8.0,98.0,11136.0,90.0,946385701.0,61.0,34723.0,100.0,0.0,100.0,8.0,1.0,678.0,100.0,589833.0,67.0,33.0,100.0,0.0,95.0,10286.0,33.0,33.0,100.0,72.0,100.0,72.0,200.0,0.0,100.0,32742.0,100.0,112004955592.0,100.0,387064553784.0
2023-12-09,S301GQAL,ST4000DM000,4000787030016.0,1,109.0,23330128.0,91.0,0.0,100.0,27.0,100.0,496.0,87.0,521238587.0,19.0,71103.0,100.0,0.0,100.0,27.0,33.0,67.0,100.0,0.0,74.0,26.0,100.0,0.0,97.0,7111.0,26.0,26.0,63.0,6176.0,63.0,6176.0,200.0,0.0,100.0,71040.0,100.0,71185431880.0,100.0,476077688285.0
2023-12-09,Z305D58Z,ST4000DM000,4000787030016.0,1,117.0,132643672.0,92.0,0.0,100.0,26.0,100.0,0.0,88.0,678830058.0,22.0,68624.0,100.0,0.0,100.0,26.0,100.0,0.0,100.0,0.0,66.0,34.0,100.0,0.0,73.0,54630.0,34.0,34.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,68244.0,100.0,63001930432.0,100.0,582650029825.0
